Num_Acc,category_route,regime_circulation,voie_reserve,profil_route,etat_surface,Infrastructure,situation,nb_voies
202000000652,3,2,0,1,1,5,1,6
202000000653,4,2,0,1,1,0,1,4
202000000654,4,2,0,1,1,0,1,2
202000000655,4,2,0,1,1,0,1,3
202000000656,3,3,0,2,1,0,1,5
202000000657,4,2,0,1,2,0,1,2
202000000658,3,2,0,2,1,9,1,3
202000000659,2,3,0,1,1,0,1,4
202000000660,3,2,0,1,1,0,1,4
202000000661,4,2,1,1,1,0,1,2
202000000662,4,-1,0,1,1,0,1,2
202000000663,4,-1,0,1,1,0,1,2
202000000664,4,2,0,1,1,0,1,2
202000000665,3,2,0,1,1,0,1,2
202000000666,4,3,0,1,1,0,1,4
202000000667,4,3,0,1,1,0,1,4
202000000668,4,2,0,1,1,0,1,2
202000000669,4,2,0,1,2,0,1,2
202000000670,4,2,0,1,1,0,1,2
202000000671,3,2,-1,1,2,0,6,2
202000000672,4,2,0,1,1,0,1,2
202000000673,4,3,0,1,1,0,1,4
202000000674,4,2,0,1,1,0,1,2
202000000675,4,2,0,1,1,0,1,2
202000000676,4,2,0,1,1,0,1,1
202000000677,6,-1,0,1,1,0,1,-1
202000000678,4,1,1,1,1,0,1,1
202000000679,4,2,0,1,1,0,1,2
202000000680,3,2,0,2,1,0,1,2
202000000681,4,-1,0,1,1,0,1,2
202000000682,6,-1,0,1,1,0,1,-1
202000000683,4,2,0,1,1,0,1,2
202000000684,1,1,0,1,1,0,1,1
202000000685,3,2,0,1,1,0,1,2
202000000686,4,2,0,1,1,0,1,2
202000000687,4,1,1,1,1,5,1,1
202000000688,4,2,0,2,1,0,1,2
202000000689,4,2,0,1,1,0,4,2
202000000690,4,2,0,1,1,0,1,1
202000000691,4,2,0,2,1,0,1,2
202000000692,3,2,0,1,1,2,3,2
202000000693,3,2,0,2,1,0,1,2
202000000694,4,-1,0,1,1,0,1,2
202000000695,4,2,0,1,1,0,1,2
202000000696,4,2,0,1,1,0,1,0
202000000697,4,2,3,1,1,0,1,3
202000000698,4,2,0,2,2,0,8,2
202000000699,4,2,0,2,2,6,8,2
202000000700,3,3,0,1,1,0,1,4
202000000701,4,1,0,1,1,0,1,4
202000000702,4,2,1,1,1,-1,5,4
202000000703,4,3,1,2,1,-1,5,2
202000000704,4,2,0,1,1,0,1,4
202000000705,4,1,3,2,1,-1,6,2
202000000706,4,2,1,1,1,-1,5,4
202000000707,4,2,0,1,1,0,1,6
202000000708,4,2,0,1,1,0,1,2
202000000709,4,2,0,1,1,0,1,5
202000000710,4,2,0,1,1,0,1,3
202000000711,4,2,0,1,1,0,1,2
202000000712,4,2,1,1,1,-1,5,2
202000000713,9,1,0,1,1,0,8,1
202000000714,4,1,0,1,1,0,6,1
202000000715,4,1,0,1,1,0,1,1
202000000716,3,2,0,1,1,0,1,1
202000000717,3,2,0,2,3,0,2,6
202000000718,3,2,0,1,1,0,1,4
202000000719,3,2,0,1,1,0,1,2
202000000720,3,-1,0,1,1,0,1,2
202000000721,3,2,1,1,1,0,1,2
202000000722,3,2,1,1,1,0,1,4
202000000723,3,2,0,1,1,9,8,2
202000000724,3,3,0,1,1,0,1,4
202000000725,4,1,1,1,1,0,1,1
202000000726,3,1,0,1,1,6,8,1
202000000727,4,3,0,1,1,0,1,2
202000000728,3,3,0,1,1,5,1,2
202000000729,3,2,0,1,1,0,1,0
202000000730,3,3,0,1,1,0,5,4
202000000731,3,-1,0,1,1,0,1,2
202000000732,3,2,0,1,1,0,1,2
202000000733,4,2,0,1,2,0,1,2
202000000734,3,2,0,2,1,0,1,2
202000000735,3,2,0,1,1,0,1,2
202000000736,3,2,0,1,1,0,1,2
202000000737,6,2,0,1,1,9,4,2
202000000738,3,2,0,1,1,0,1,2
202000000739,3,2,0,1,1,5,1,2
202000000740,2,3,0,4,1,3,8,4
202000000741,1,3,0,2,1,0,3,4
202000000742,1,3,0,3,1,0,1,4
202000000743,1,3,0,1,1,7,1,4
202000000744,3,2,0,1,1,0,1,2
202000000745,3,2,0,1,1,0,1,2
202000000746,3,2,0,2,1,0,1,2
202000000747,3,2,0,1,1,0,1,2
202000000748,3,2,0,1,1,0,1,2
202000000749,3,3,0,1,1,0,1,1
202000000750,3,2,0,1,1,2,1,2
202000000751,3,2,0,1,1,0,1,2
202000000752,3,2,0,2,1,0,3,2
202000000753,3,2,0,1,1,0,3,2
202000000754,3,2,0,2,1,0,1,2
202000000755,4,2,0,4,1,0,3,2
202000000756,3,2,0,1,1,0,3,2
202000000757,2,3,0,1,1,0,1,4
202000000758,3,2,0,2,2,5,1,3
202000000759,4,2,0,1,1,0,3,2
202000000760,3,2,0,1,1,0,1,2
202000000761,3,2,0,1,2,0,1,4
202000000762,4,2,0,1,2,8,1,0
202000000763,3,3,1,1,2,0,1,6
202000000764,3,4,0,1,1,9,1,2
202000000765,4,2,0,1,1,0,4,2
202000000766,3,4,0,1,1,0,1,2
202000000767,4,2,0,1,1,0,1,2
202000000768,3,2,0,1,1,9,1,2
202000000769,3,4,0,1,1,0,1,2
202000000770,3,1,3,1,1,0,6,3
202000000771,4,1,0,1,1,9,8,1
202000000772,3,2,0,1,1,0,1,0
202000000773,3,4,0,1,1,5,1,7
202000000774,3,2,0,1,1,0,1,4
202000000775,3,2,0,1,1,0,1,4
202000000776,3,2,0,1,1,0,1,2
202000000777,3,3,1,1,2,0,5,2
202000000778,3,2,0,1,2,0,1,6
202000000779,3,2,0,1,1,0,1,4
202000000780,4,3,0,2,1,0,5,0
202000000781,3,-1,0,2,1,0,1,2
202000000782,3,-1,3,1,1,0,5,2
202000000783,4,1,0,1,1,0,1,1
202000000784,4,-1,0,1,1,0,1,2
202000000785,3,1,0,1,2,0,1,3
202000000786,3,2,0,2,1,0,5,2
202000000787,4,-1,0,1,2,0,1,1
202000000788,4,1,0,1,2,0,1,0
202000000789,3,2,0,1,1,0,1,6
202000000790,3,2,0,1,2,0,8,2
202000000791,3,3,0,2,2,1,1,1
202000000792,3,2,0,1,1,0,1,3
202000000793,4,2,0,1,1,0,1,2
202000000794,3,1,0,1,1,5,1,3
202000000795,4,2,0,1,1,0,1,0
202000000796,3,3,1,1,1,0,1,6
202000000797,3,2,0,1,1,8,1,4
202000000798,3,-1,0,1,1,0,1,4
202000000799,3,3,0,1,1,0,1,4
202000000800,3,1,0,1,1,0,1,1
202000000801,3,2,0,3,1,0,1,2
202000000802,4,1,0,1,1,0,1,1
202000000803,3,3,0,1,1,0,1,4
202000000804,3,1,1,1,1,0,5,1
202000000805,3,-1,0,1,1,0,1,4
202000000806,3,2,1,1,1,0,1,2
202000000807,3,1,0,1,1,0,1,2
202000000808,3,2,1,1,1,0,5,2
202000000809,3,3,2,1,1,0,1,4
202000000810,3,4,0,1,1,5,1,6
202000000811,3,2,0,1,1,0,3,3
202000000812,4,2,0,1,1,0,1,1
202000000813,3,3,0,1,2,0,1,4
202000000814,3,2,0,1,1,5,1,2
202000000815,3,2,0,1,1,0,1,2
202000000816,3,3,3,1,1,0,1,6
202000000817,3,3,3,1,2,0,1,6
202000000818,3,1,0,1,1,0,3,2
202000000819,3,1,3,1,1,5,1,4
202000000820,3,2,0,1,1,0,1,2
202000000821,4,2,0,1,1,0,1,3
202000000822,4,-1,0,1,1,9,1,2
202000000823,3,1,0,1,1,0,1,3
202000000824,1,3,0,2,2,0,1,3
202000000825,3,2,0,1,1,0,1,2
202000000826,1,3,0,1,1,0,1,6
202000000827,2,2,0,1,1,0,1,0
202000000828,3,2,0,1,1,0,1,2
202000000829,4,2,0,1,1,0,1,2
202000000830,4,3,0,1,1,5,1,5
202000000831,4,2,0,3,1,0,3,1
202000000832,3,2,0,1,1,2,1,2
202000000833,3,2,0,1,1,0,6,2
202000000834,4,1,0,1,1,9,1,2
202000000835,2,2,0,1,1,0,3,2
202000000836,3,2,0,3,2,0,1,4
202000000837,3,2,0,1,1,0,3,2
202000000838,3,3,0,1,1,9,1,4
202000000839,3,2,0,1,1,0,1,2
202000000840,3,2,0,1,1,0,8,2
202000000841,3,2,0,1,1,0,8,2
202000000842,3,2,0,1,1,0,8,2
202000000843,4,2,0,1,1,0,3,2
202000000844,4,1,0,1,1,0,3,1
202000000845,1,-1,0,1,1,0,1,3
202000000846,2,2,0,1,1,0,1,2
202000000847,4,2,0,1,1,0,1,1
202000000848,2,1,0,1,1,0,1,1
202000000849,4,2,0,1,1,0,1,2
202000000850,4,-1,0,1,1,0,1,0
202000000851,4,1,0,1,1,6,1,1
202000000852,4,2,1,1,1,0,1,3
202000000853,3,1,0,1,1,5,1,2
202000000854,3,3,0,1,1,5,1,2
202000000855,4,2,0,1,1,0,1,2
202000000856,3,2,1,1,2,0,5,4
202000000857,3,3,0,1,1,5,1,2
202000000858,3,2,0,1,1,0,1,2
202000000859,3,2,-1,1,1,0,1,-1
202000000860,3,2,-1,1,1,0,1,-1
202000000861,4,2,0,1,1,0,1,2
202000000862,3,1,3,1,1,-1,6,2
202000000863,1,2,0,1,1,0,1,6
202000000864,3,2,0,1,2,0,1,2
202000000865,4,2,0,1,2,0,1,2
202000000866,4,2,0,1,1,5,1,2
202000000867,3,2,0,2,2,0,1,2
202000000868,4,1,0,1,2,0,1,1
202000000869,4,1,0,1,2,0,1,2
202000000870,4,2,0,1,1,0,1,0
202000000871,4,2,0,1,1,0,1,0
202000000872,3,1,0,2,1,3,1,1
202000000873,4,2,-1,1,2,0,1,-1
202000000874,2,2,0,2,1,0,1,0
202000000875,2,2,0,1,1,0,1,0
202000000876,2,2,0,1,1,0,1,0
202000000877,4,2,0,1,1,0,1,0
202000000878,4,2,0,1,1,0,1,0
202000000879,2,2,0,1,1,0,1,0
202000000880,2,2,0,1,1,0,1,0
202000000881,2,2,0,1,1,0,1,0
202000000882,1,3,0,1,1,2,1,4
202000000883,4,1,1,1,1,-1,5,2
202000000884,4,1,0,1,1,0,1,1
202000000885,3,2,0,2,2,0,1,3
202000000886,2,1,0,1,1,0,3,3
202000000887,4,2,0,1,9,9,1,2
202000000888,4,1,1,1,1,-1,5,2
202000000889,3,2,0,1,2,0,1,2
202000000890,3,3,0,1,1,0,1,6
202000000891,9,2,1,1,1,2,5,2
202000000892,3,3,2,1,1,5,1,4
202000000893,4,1,0,1,2,0,1,2
202000000894,3,3,0,1,2,0,3,3
202000000895,3,2,0,1,2,0,3,2
202000000896,4,3,0,1,2,6,1,2
202000000897,4,3,0,1,1,0,1,2
202000000898,4,2,0,1,1,5,1,2
202000000899,3,3,2,1,2,5,1,2
202000000900,4,2,3,1,1,4,1,2
202000000901,4,2,0,1,1,0,1,2
202000000902,4,2,0,1,1,0,1,2
202000000903,3,1,0,1,1,0,1,2
202000000904,3,2,0,3,1,0,3,-1
202000000905,4,2,2,1,2,0,1,4
202000000906,4,2,-1,1,1,0,1,2
202000000907,4,3,0,1,1,0,1,4
202000000908,4,3,-1,1,3,0,1,1
202000000909,4,2,0,1,2,0,1,2
202000000910,2,3,0,1,1,0,1,2
202000000911,4,2,0,1,2,0,1,1
202000000912,9,-1,0,1,2,0,8,1
202000000913,4,2,0,1,1,5,1,2
202000000914,4,2,0,1,1,0,1,0
202000000915,3,3,0,1,2,5,1,2
202000000916,4,2,0,1,1,0,1,2
202000000917,4,2,0,1,1,0,1,2
202000000918,4,2,1,2,2,-1,5,4
202000000919,4,2,0,1,1,0,1,4
202000000920,4,1,0,1,2,0,1,1
202000000921,4,2,1,1,1,-1,5,3
202000000922,4,3,0,1,1,0,1,2
202000000923,4,2,1,1,1,-1,5,2
202000000924,4,2,0,1,1,0,1,2
202000000925,4,2,0,1,1,0,1,2
202000000926,4,2,0,1,1,0,1,6
202000000927,3,2,0,1,1,0,1,2
202000000928,3,1,0,1,1,0,1,1
202000000929,3,1,2,1,1,9,1,1
202000000930,3,2,0,1,1,0,1,2
202000000931,4,2,0,1,1,0,1,2
202000000932,3,3,0,2,2,5,1,0
202000000933,4,1,0,1,1,0,1,1
202000000934,4,2,0,1,1,0,1,2
202000000935,3,-1,0,1,1,0,1,2
202000000936,4,-1,3,1,1,6,8,0
202000000937,4,2,0,1,2,0,1,2
202000000938,4,1,0,1,1,0,1,1
202000000939,3,2,0,1,1,0,1,2
202000000940,3,3,0,1,1,0,1,6
202000000941,3,3,0,1,1,0,1,6
202000000942,4,2,0,1,1,0,1,2
202000000943,4,2,0,4,2,0,8,2
202000000944,3,3,1,2,1,0,8,6
202000000945,3,2,0,2,2,0,1,2
202000000946,7,2,2,1,2,0,1,2
202000000947,1,-1,0,1,1,0,1,4
202000000948,1,3,0,1,2,0,1,4
202000000949,3,2,0,1,1,0,1,2
202000000950,3,3,0,1,2,0,1,2
202000000951,3,2,0,1,2,0,1,2
202000000952,3,2,0,1,2,0,1,2
202000000953,3,2,0,1,1,0,1,2
202000000954,4,2,0,4,1,0,1,2
202000000955,4,1,0,1,1,0,1,1
202000000956,3,2,0,1,2,0,1,2
202000000957,3,2,0,3,2,0,8,2
202000000958,3,2,0,1,2,0,3,2
202000000959,3,2,0,1,2,0,3,2
202000000960,3,2,0,1,1,0,1,2
202000000961,3,2,0,2,1,5,1,2
202000000962,3,2,0,1,1,0,1,2
202000000963,3,3,0,2,1,0,1,2
202000000964,3,2,0,1,1,0,1,2
202000000965,1,3,0,1,2,0,2,4
202000000966,2,2,0,2,1,0,1,2
202000000967,1,1,0,2,1,3,1,1
202000000968,1,1,0,1,2,2,1,5
202000000969,2,2,0,1,1,0,1,2
202000000970,3,2,0,1,1,0,1,2
202000000971,2,2,0,1,1,5,1,2
202000000972,3,3,0,3,1,0,1,4
202000000973,3,2,0,1,1,0,4,2
202000000974,3,2,0,1,1,0,3,2
202000000975,3,2,0,1,1,0,1,2
202000000976,3,2,0,1,1,0,1,2
202000000977,2,2,0,1,1,0,1,4
202000000978,1,-1,0,1,1,0,1,2
202000000979,1,3,0,1,2,0,1,3
202000000980,1,3,0,1,1,3,1,3
202000000981,1,3,0,1,1,0,1,4
202000000982,7,3,0,1,1,0,1,4
202000000983,1,3,0,1,1,0,1,4
202000000984,1,1,0,1,1,0,1,3
202000000985,1,3,0,1,1,0,1,5
202000000986,1,3,0,1,2,0,1,6
202000000987,1,3,0,2,1,0,1,6
202000000988,2,3,0,1,2,0,1,6
202000000989,1,-1,0,1,1,0,1,3
202000000990,4,-1,0,1,2,0,1,1
202000000991,3,-1,0,1,1,0,1,1
202000000992,4,1,0,1,1,1,1,4
202000000993,4,2,0,2,1,0,1,2
202000000994,4,2,0,1,1,0,1,2
202000000995,4,3,3,1,1,-1,6,3
202000000996,4,2,0,1,1,0,1,4
202000000997,4,2,0,1,1,0,1,2
202000000998,4,1,0,1,1,0,1,4
202000000999,4,2,0,1,1,0,1,2
202000001000,4,2,1,1,1,-1,5,2
202000001001,4,2,0,1,1,0,1,3
202000001002,4,2,0,1,1,0,1,2
202000001003,4,2,0,1,1,0,1,4
202000001004,4,2,1,1,1,-1,5,5
202000001005,4,2,0,1,1,0,1,2
202000001006,3,3,0,1,1,5,1,8
202000001007,4,2,0,1,1,0,1,1
202000001008,4,2,0,1,1,0,1,2
202000001009,3,2,0,1,1,0,1,3
202000001010,6,-1,0,2,1,0,1,0
202000001011,9,1,0,1,1,0,1,4
202000001012,3,3,0,1,1,0,1,4
202000001013,4,2,0,1,1,0,1,2
202000001014,3,3,2,1,1,0,1,2
202000001015,3,2,0,1,1,0,1,6
202000001016,4,1,0,1,2,0,1,1
202000001017,4,1,0,1,1,0,1,2
202000001018,3,2,0,3,1,0,1,2
202000001019,3,2,0,1,2,5,1,2
202000001020,3,2,0,1,2,0,1,2
202000001021,2,3,0,1,1,0,1,4
202000001022,3,2,0,2,1,0,1,2
202000001023,3,2,0,1,2,0,3,2
202000001024,3,2,0,1,1,9,1,2
202000001025,3,2,0,1,7,0,3,2
202000001026,3,2,0,2,7,0,1,2
202000001027,3,2,0,1,1,5,1,2
202000001028,4,1,0,1,2,0,1,1
202000001029,3,2,0,1,1,0,8,2
202000001030,3,2,0,4,1,0,1,2
202000001031,3,2,0,2,1,0,3,2
202000001032,4,2,0,1,1,0,1,1
202000001033,2,3,0,1,1,0,1,4
202000001034,3,2,0,1,1,0,3,2
202000001035,3,2,0,1,1,0,1,2
202000001036,3,2,0,1,1,0,3,2
202000001037,4,2,0,1,1,0,1,2
202000001038,4,2,0,1,1,0,1,2
202000001039,3,2,0,1,1,0,1,2
202000001040,4,2,0,1,1,0,1,2
202000001041,3,2,0,1,1,0,1,2
202000001042,4,2,0,2,2,0,3,2
202000001043,1,3,0,4,1,1,1,4
202000001044,3,2,0,2,5,0,3,2
202000001045,2,2,0,2,1,0,1,2
202000001046,3,2,0,2,2,0,1,2
202000001047,3,2,0,1,1,0,1,2
202000001048,3,2,0,1,1,0,1,2
202000001049,3,3,0,1,1,0,1,4
202000001050,3,2,0,2,1,0,1,2
202000001051,3,2,0,1,1,5,1,2
202000001052,3,2,0,1,1,0,3,2
202000001053,3,2,0,1,1,9,1,2
202000001054,2,2,0,1,1,0,1,2
202000001055,4,2,0,2,1,0,4,2
202000001056,3,2,0,1,1,0,1,2
202000001057,3,2,0,1,2,5,1,2
202000001058,3,2,0,1,1,0,8,2
202000001059,3,2,0,2,2,0,1,2
202000001060,1,3,0,2,1,0,1,2
202000001061,1,1,0,1,1,0,1,2
202000001062,1,3,0,1,1,0,1,4
202000001063,2,1,0,1,1,0,1,1
202000001064,2,-1,0,2,1,0,1,7
202000001065,2,3,0,4,9,0,1,4
202000001066,1,3,0,1,1,1,1,8
202000001067,1,3,0,1,1,0,1,4
202000001068,3,2,0,1,2,0,1,5
202000001069,4,2,0,1,2,0,1,2
202000001070,4,2,0,1,2,0,1,2
202000001071,4,2,0,1,2,0,1,2
202000001072,4,2,0,1,1,0,1,2
202000001073,4,2,3,1,1,9,1,2
202000001074,4,2,0,1,2,0,1,2
202000001075,3,1,0,2,2,0,1,2
202000001076,3,3,0,1,1,0,1,4
202000001077,4,2,0,1,2,0,1,2
202000001078,4,2,0,1,2,0,1,2
202000001079,4,2,2,1,2,9,1,2
202000001080,4,3,1,1,2,0,1,4
202000001081,4,2,0,1,1,0,1,1
202000001082,4,2,2,1,2,5,1,3
202000001083,4,4,0,1,1,5,1,2
202000001084,4,2,0,1,2,0,1,1
202000001085,1,3,0,1,2,0,1,3
202000001086,4,2,0,1,2,0,1,2
202000001087,3,1,0,2,2,0,1,0
202000001088,4,2,0,2,2,0,3,1
202000001089,4,2,0,2,1,0,1,2
202000001090,4,-1,0,1,1,5,1,2
202000001091,4,1,0,2,2,5,1,2
202000001092,4,2,0,1,1,0,1,2
202000001093,2,2,0,1,1,0,1,2
202000001094,4,2,0,1,2,0,1,2
202000001095,4,-1,0,1,1,0,1,4
202000001096,4,2,0,1,1,0,1,2
202000001097,4,-1,0,1,1,0,1,0
202000001098,3,2,0,2,1,0,1,2
202000001099,4,2,0,2,1,0,1,4
202000001100,3,1,0,1,1,0,1,2
202000001101,4,1,0,1,1,0,1,1
202000001102,4,-1,0,2,1,9,8,0
202000001103,4,2,0,2,2,0,1,3
202000001104,3,2,0,1,1,0,1,2
202000001105,4,1,0,1,1,0,1,4
202000001106,4,1,0,1,1,0,1,4
202000001107,4,1,0,1,1,0,1,4
202000001108,4,2,0,1,2,0,1,2
202000001109,4,1,0,1,2,0,1,1
202000001110,4,1,0,2,1,0,1,1
202000001111,4,2,0,1,1,0,1,3
202000001112,4,2,0,1,2,0,1,2
202000001113,4,2,0,1,1,0,1,2
202000001114,4,2,0,1,1,0,1,2
202000001115,4,1,0,1,2,0,1,1
202000001116,4,1,0,1,2,0,1,2
202000001117,4,2,0,1,1,0,1,2
202000001118,4,2,0,1,1,0,1,3
202000001119,4,2,3,1,1,0,1,3
202000001120,4,1,0,2,1,1,1,1
202000001121,4,3,0,1,1,9,1,6
202000001122,4,1,0,1,2,0,1,3
202000001123,4,1,0,1,1,0,1,1
202000001124,4,1,0,1,2,0,1,1
202000001125,4,2,0,1,2,0,1,2
202000001126,4,1,0,1,2,0,1,4
202000001127,4,2,1,1,2,0,1,4
202000001128,4,2,0,1,2,0,1,2
202000001129,4,2,0,1,2,0,1,4
202000001130,4,1,3,1,1,0,1,2
202000001131,3,2,0,1,2,0,1,6
202000001132,4,-1,0,2,1,0,4,2
202000001133,3,2,0,1,2,0,1,2
202000001134,3,3,0,2,1,0,1,2
202000001135,3,1,0,1,1,0,1,2
202000001136,3,1,0,1,2,0,1,3
202000001137,4,1,1,2,1,0,5,1
202000001138,9,-1,0,1,2,0,1,2
202000001139,3,2,0,1,1,0,1,2
202000001140,3,2,0,1,1,0,1,4
202000001141,3,2,0,1,1,0,1,2
202000001142,3,3,3,1,1,0,1,4
202000001143,3,1,0,1,1,0,1,4
202000001144,4,2,0,1,2,0,1,0
202000001145,3,2,0,1,1,5,1,1
202000001146,4,1,0,1,1,0,1,1
202000001147,3,2,0,1,1,0,1,2
202000001148,4,2,0,1,1,0,1,2
202000001149,4,2,0,1,1,0,1,2
202000001150,4,1,0,2,1,0,1,1
202000001151,3,3,2,1,2,5,5,2
202000001152,3,1,0,1,2,0,1,0
202000001153,3,2,0,2,2,0,1,2
202000001154,3,2,0,1,1,0,1,2
202000001155,4,2,0,1,2,0,1,2
202000001156,3,2,0,1,2,0,1,2
202000001157,3,2,1,1,2,0,1,2
202000001158,3,2,0,1,1,0,3,2
202000001159,3,2,0,1,2,0,3,2
202000001160,3,2,0,2,1,0,1,1
202000001161,4,1,0,1,1,0,1,1
202000001162,3,2,0,4,5,0,1,2
202000001163,3,2,0,1,2,0,3,2
202000001164,3,2,0,4,2,0,1,3
202000001165,3,2,0,2,2,0,1,2
202000001166,3,2,0,2,2,0,8,2
202000001167,3,2,0,1,2,0,1,2
202000001168,2,2,0,2,1,0,1,2
202000001169,3,2,0,2,2,0,3,2
202000001170,3,2,0,1,2,0,1,2
202000001171,4,2,0,1,2,0,1,2
202000001172,3,2,0,1,1,0,1,2
202000001173,2,2,0,2,2,0,1,2
202000001174,1,2,-1,1,1,0,1,-1
202000001175,2,2,0,1,1,0,1,3
202000001176,3,2,0,1,1,0,3,2
202000001177,3,2,0,2,1,0,1,2
202000001178,3,2,0,1,2,0,1,2
202000001179,3,2,0,2,5,0,1,2
202000001180,3,2,0,2,2,0,1,2
202000001181,3,2,0,4,2,0,4,2
202000001182,3,2,0,2,1,5,1,2
202000001183,3,3,0,1,1,0,1,2
202000001184,4,2,0,1,2,0,3,2
202000001185,3,2,0,2,1,0,1,2
202000001186,4,2,0,1,1,0,3,1
202000001187,3,2,0,1,1,0,4,2
202000001188,3,2,0,1,1,0,1,2
202000001189,3,2,0,1,1,2,1,2
202000001190,2,2,0,1,1,0,1,2
202000001191,3,2,0,2,1,0,1,2
202000001192,3,2,0,1,2,0,1,2
202000001193,1,3,0,1,5,0,1,2
202000001194,3,2,0,2,1,0,1,2
202000001195,1,3,0,1,2,0,3,6
202000001196,1,3,0,1,1,0,1,4
202000001197,1,3,0,1,2,0,1,3
202000001198,1,3,0,1,1,0,1,5
202000001199,2,2,0,1,1,0,1,2
202000001200,4,2,0,2,1,0,3,2
202000001201,3,2,0,1,1,0,1,2
202000001202,3,2,0,1,1,0,1,2
202000001203,3,3,0,1,1,0,1,4
202000001204,3,2,0,1,1,0,1,2
202000001205,3,2,0,1,2,0,1,2
202000001206,3,2,0,1,2,0,4,2
202000001207,7,2,0,3,1,0,3,2
202000001208,3,2,0,1,1,0,3,2
202000001209,3,2,0,1,1,0,1,2
202000001210,4,2,0,1,2,0,1,2
202000001211,4,4,3,3,1,5,1,3
202000001212,3,2,0,1,2,0,1,2
202000001213,3,2,0,1,2,0,1,2
202000001214,3,2,0,2,2,0,3,2
202000001215,3,2,0,1,2,0,3,2
202000001216,3,2,0,1,1,0,1,2
202000001217,4,2,0,2,1,0,1,2
202000001218,3,2,0,1,1,0,1,2
202000001219,1,1,0,1,1,3,1,2
202000001220,1,-1,0,1,2,0,1,3
202000001221,1,3,0,1,2,0,3,4
202000001222,1,3,0,1,2,0,1,6
202000001223,1,3,0,1,2,0,1,6
202000001224,1,3,0,1,1,0,1,4
202000001225,1,2,0,1,1,0,1,6
202000001226,2,2,0,2,1,0,1,4
202000001227,2,1,0,1,2,3,1,3
202000001228,2,3,0,1,2,3,1,5
202000001229,1,3,0,1,2,0,1,4
202000001230,1,3,0,1,2,0,1,2
202000001231,1,3,0,1,2,0,1,2
202000001232,2,3,0,1,2,0,1,3
202000001233,1,3,0,1,2,0,1,3
202000001234,1,3,0,1,1,0,1,-1
202000001235,1,3,0,1,1,0,1,6
202000001236,1,3,0,1,2,0,1,9
202000001237,1,3,0,2,2,3,1,3
202000001238,1,3,0,1,2,2,1,4
202000001239,2,3,0,2,2,0,1,4
202000001240,1,3,0,2,2,3,1,3
202000001241,1,3,0,1,2,0,1,10
202000001242,1,3,0,1,2,2,1,4
202000001243,1,3,0,1,8,0,1,8
202000001244,1,3,0,1,1,0,1,9
202000001245,1,-1,0,1,1,0,1,4
202000001246,4,2,0,2,1,0,1,2
202000001247,1,3,0,4,1,0,1,3
202000001248,4,2,0,3,1,0,1,2
202000001249,1,3,0,1,1,5,1,4
202000001250,4,1,1,1,1,5,1,3
202000001251,4,1,1,1,2,0,1,3
202000001252,4,1,0,1,1,0,8,4
202000001253,4,1,0,1,2,5,1,1
202000001254,4,2,0,1,1,0,1,2
202000001255,4,2,0,1,8,0,1,2
202000001256,2,1,0,1,2,9,1,1
202000001257,3,2,0,1,2,0,1,2
202000001258,1,1,3,1,1,5,6,4
202000001259,4,2,0,1,2,0,1,2
202000001260,4,2,0,1,1,0,1,3
202000001261,3,1,0,1,2,0,1,1
202000001262,3,2,0,1,1,0,1,2
202000001263,3,2,0,1,1,0,3,2
202000001264,3,2,0,2,1,2,1,2
202000001265,3,2,0,2,1,0,3,2
202000001266,3,2,0,1,1,0,1,2
202000001267,3,2,0,1,1,0,3,2
202000001268,3,2,0,2,2,0,3,2
202000001269,4,2,0,1,1,0,1,2
202000001270,3,2,0,1,1,0,1,2
202000001271,3,2,0,1,1,0,1,2
202000001272,3,2,0,1,1,0,1,2
202000001273,3,2,0,1,1,0,1,2
202000001274,3,2,0,1,1,0,3,2
202000001275,4,2,0,1,1,0,1,2
202000001276,3,2,0,3,1,0,1,2
202000001277,3,2,0,1,1,2,1,2
202000001278,3,2,0,2,1,0,1,2
202000001279,3,3,0,3,1,9,1,0
202000001280,3,2,0,2,1,0,1,2
202000001281,3,2,0,1,1,0,1,2
202000001282,3,2,0,1,1,0,3,2
202000001283,3,2,0,2,1,0,1,2
202000001284,3,2,0,1,1,0,1,2
202000001285,4,2,0,1,1,0,1,2
202000001286,3,2,0,4,1,0,1,2
202000001287,3,2,0,1,1,0,1,2
202000001288,3,2,0,1,1,0,1,1
202000001289,3,2,0,1,1,0,1,2
202000001290,2,2,0,2,1,0,1,2
202000001291,3,2,0,1,1,0,1,2
202000001292,3,2,0,2,1,0,1,2
202000001293,3,1,0,1,1,5,1,0
202000001294,3,2,0,1,1,0,1,2
202000001295,3,2,0,2,1,0,8,2
202000001296,4,2,0,1,1,0,1,2
202000001297,3,2,0,1,1,0,1,2
202000001298,3,2,0,2,1,0,1,2
202000001299,3,2,0,1,1,0,3,2
202000001300,3,2,0,1,1,0,1,2
202000001301,4,2,0,1,1,0,4,2
202000001302,7,1,0,2,1,0,1,1
202000001303,1,1,0,1,1,0,1,2
202000001304,1,3,0,2,1,3,1,4
202000001305,1,1,0,2,1,9,1,4
202000001306,1,3,0,1,1,0,1,2
202000001307,4,2,0,1,2,0,1,2
202000001308,3,2,0,1,2,5,1,2
202000001309,4,2,0,1,1,0,3,2
202000001310,3,2,1,2,1,0,1,2
202000001311,4,1,0,1,1,0,1,1
202000001312,4,-1,0,1,1,3,1,2
